ASV346	k:Fungi(1.00),p:Basidiomycota(0.79),c:Agaricomycetes(0.76),o:Boletales(0.41),f:Boletaceae(0.40),g:Tylopilus(0.40),s:Tylopilus_cf._balloui(0.40)	+	k:Fungi
ASV349	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Helotiales(1.00),g:Pilidium(1.00),s:Pilidium_acerinum(0.78)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium
ASV351	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.58),o:Sordariales(0.58),f:Lasiosphaeriaceae(0.58),g:Podospora(0.56),s:Podospora_glutinans(0.53)	+	k:Fungi,p:Ascomycota
ASV35	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Sordariales(0.56),f:Lasiosphaeriaceae(0.56)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV352	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Corticiales(0.89),f:Corticiaceae(0.89),g:Sistotrema(0.89)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Corticiales,f:Corticiaceae,g:Sistotrema
ASV354	k:Fungi(1.00),p:Entomophthoromycota(0.27),c:Entomophthoromycetes(0.27),o:Entomophthorales(0.27),f:Entomophthoraceae(0.25),g:Pandora(0.25),s:Pandora_neoaphidis(0.16)	+	k:Fungi
ASV353	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Russulaceae(1.00),g:Lactarius(1.00),s:Lactarius_salmonicolor(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Russulaceae,g:Lactarius,s:Lactarius_salmonicolor
ASV347	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(0.95),f:Lophiostomataceae(0.84),g:Lophiostoma(0.84),s:Lophiostoma_corticola(0.84)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_corticola
ASV348	k:Fungi(1.00),p:Ascomycota(0.59),c:Eurotiomycetes(0.49),o:Eurotiales(0.49),f:Trichocomaceae(0.49),g:Penicillium(0.49),s:Penicillium_aurantiogriseum(0.19)	+	k:Fungi
ASV355	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Agaricaceae(1.00),g:Lycoperdon(1.00),s:Lycoperdon_perlatum(0.98)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Lycoperdon,s:Lycoperdon_perlatum
ASV356	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(1.00),o:Cystobasidiales(1.00),f:Cystobasidiaceae(1.00),g:Cystobasidium(1.00),s:Cystobasidium_laryngis(0.60)	-	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium
ASV357	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Tricholomataceae(1.00),g:Lepista(0.98),s:Lepista_glaucocana(0.97)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Tricholomataceae,g:Lepista,s:Lepista_glaucocana
ASV358	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV36	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Hypocreaceae(1.00),g:Trichoderma(0.97),s:Trichoderma_minutisporum(0.91)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Trichoderma,s:Trichoderma_minutisporum
ASV360	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.94),o:Mycosphaerellales(0.80),f:Mycosphaerellaceae(0.40),g:Mycosphaerella(0.12),s:Mycosphaerella_pini(0.07)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales
ASV364	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(1.00),g:Cryptococcus(0.99),s:Cryptococcus_wisconsinensis(0.99)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Cryptococcus,s:Cryptococcus_wisconsinensis
ASV366	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(0.99),f:Psathyrellaceae(0.99),g:Coprinellus(0.99),s:Coprinellus_disseminatus(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_disseminatus
ASV371	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Microascales(0.69),g:Sphaeronaemella(0.69),s:Sphaeronaemella_fragariae(0.69)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV370	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Dothideales(1.00),f:Dothioraceae(1.00),g:Aureobasidium(1.00),s:Aureobasidium_pullulans(0.98)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Dothideales,f:Dothioraceae,g:Aureobasidium,s:Aureobasidium_pullulans
ASV372	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.73),o:Coniochaetales(0.73),f:Coniochaetaceae(0.73),g:Coniochaeta(0.73)	+	k:Fungi,p:Ascomycota
ASV373	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.93),o:Pleosporales(0.93),g:Phoma(0.49),s:Phoma_eupyrena(0.22)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV361	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.50),o:Pleosporales(0.50),f:Leptosphaeriaceae(0.27)	+	k:Fungi,p:Ascomycota
ASV375	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Meruliaceae(1.00),g:Phlebia(1.00),s:Phlebia_livida(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia_livida
ASV374	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV363	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.97),o:Mycosphaerellales(0.59),f:Teratosphaeriaceae(0.33),g:Teratosphaeria(0.23),s:Teratosphaeria_wingfieldii(0.07)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV377	k:Fungi(1.00),p:Ascomycota(0.69),c:Sordariomycetes(0.20),o:Hypocreales(0.07),f:Ophiocordycipitaceae(0.03),g:Ophiocordyceps(0.03),s:Ophiocordyceps_heteropoda(0.03)	+	k:Fungi
ASV378	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV376	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.98),o:Eurotiales(0.98),f:Trichocomaceae(0.98),g:Penicillium(0.68),s:Penicillium_buchwaldii(0.43)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae
ASV379	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_odorifer(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_odorifer
ASV380	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Pilobolaceae(1.00),g:Pilobolus(1.00),s:Pilobolus_crystallinus(0.94)	+	k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus
ASV381	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(1.00),f:Melanogastraceae(1.00),g:Melanogaster(1.00),s:Melanogaster_broomeanus(0.64)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Melanogastraceae,g:Melanogaster
ASV383	k:Fungi(1.00),p:Ascomycota(0.38),c:Pezizomycetes(0.13),o:Pezizales(0.13),f:Morchellaceae(0.10),g:Morchella(0.10),s:Morchella_sp.(0.09)	+	k:Fungi
ASV386	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV385	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Capnodiales(0.98),f:Davidiellaceae(0.98),g:Devriesia(0.97),s:Devriesia_strelitziicola(0.49)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Capnodiales,f:Davidiellaceae,g:Devriesia
ASV387	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Venturiales(1.00),f:Venturiaceae(1.00),g:Rhizosphaera(1.00),s:Rhizosphaera_pseudotsugae(0.61)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Venturiales,f:Venturiaceae,g:Rhizosphaera
ASV38	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinellus(1.00),s:Coprinellus_micaceus(0.94)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_micaceus
ASV389	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(1.00),o:Thelebolales(1.00),f:Thelebolaceae(1.00),g:Antarctomyces(0.99),s:Antarctomyces_psychrotrophicus(0.99)	+	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae,g:Antarctomyces,s:Antarctomyces_psychrotrophicus
ASV390	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Nectriaceae(1.00),g:Pleonectria(1.00),s:Pleonectria_sinopica(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Pleonectria,s:Pleonectria_sinopica
ASV391	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(0.91),f:Mycosphaerellaceae(0.91),g:Pseudocercosporella(0.91),s:Pseudocercosporella_fraxini(0.91)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercosporella,s:Pseudocercosporella_fraxini
ASV394	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Meruliaceae(1.00),g:Phlebia(1.00),s:Phlebia_livida(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Meruliaceae,g:Phlebia,s:Phlebia_livida
ASV392	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(0.99),g:Cortinarius(0.74),s:Cortinarius_bivelosimilis(0.37)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae
ASV382	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.97),o:Thelebolales(0.97),f:Thelebolaceae(0.97)	-	k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae
ASV396	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_maculatocaespitosus(0.91)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_maculatocaespitosus
ASV398	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(0.91),f:Mycosphaerellaceae(0.85)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
ASV399	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Psathyrellaceae(1.00),g:Coprinopsis(1.00),s:Coprinopsis_laanii(0.37)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis
ASV4	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Flammocladiellaceae(0.90),g:Flammocladiella(0.90),s:Flammocladiella_decora(0.90)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Flammocladiellaceae,g:Flammocladiella,s:Flammocladiella_decora
ASV40	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.99),o:Cystobasidiales(0.99),f:Cystobasidiaceae(0.99),g:Cystobasidium(0.99),s:Cystobasidium_slooffiae(0.62)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium
ASV400	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.93),o:Pleosporales(0.75),f:Phaeosphaeriaceae(0.72),g:Phaeosphaeria(0.42),s:Phaeosphaeria_pontiformis(0.29)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV402	k:Fungi(1.00),p:Basidiomycota(1.00)	+	k:Fungi,p:Basidiomycota
ASV405	k:Fungi(1.00),p:Ascomycota(0.65),c:Sordariomycetes(0.17),o:Hypocreales(0.11),f:Ophiocordycipitaceae(0.05),g:Ophiocordyceps(0.05),s:Ophiocordyceps_heteropoda(0.05)	+	k:Fungi
ASV404	k:Fungi(1.00),p:Basidiomycota(0.99),c:Tremellomycetes(0.97),o:Tremellales(0.97),g:Dioszegia(0.96),s:Dioszegia_crocea(0.61)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia
ASV397	k:Fungi(1.00),p:Ascomycota(1.00),c:Leotiomycetes(0.62),o:Helotiales(0.62),g:Acephala(0.52),s:Acephala_applanata(0.27)	+	k:Fungi,p:Ascomycota
ASV406	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Geastrales(1.00),g:Sphaerobolus(1.00),s:Sphaerobolus_ingoldii(1.00)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,g:Sphaerobolus,s:Sphaerobolus_ingoldii
ASV407	k:Fungi(1.00),p:Ascomycota(0.92),c:Sordariomycetes(0.74),o:Hypocreales(0.41),f:Nectriaceae(0.13),g:Fusarium(0.10),s:Fusarium_solani(0.04)	+	k:Fungi,p:Ascomycota
ASV408	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.88),o:Erythrobasidiales(0.83),g:Erythrobasidium(0.83),s:Erythrobasidium_sp.(0.83)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,g:Erythrobasidium,s:Erythrobasidium_sp.
ASV409	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(1.00),g:Papiliotrema(0.98),s:Papiliotrema_perniciosa(0.95)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_perniciosa
ASV401	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.98),o:Mycosphaerellales(0.63),f:Teratosphaeriaceae(0.38),g:Teratosphaeria(0.28),s:Teratosphaeria_alistairii(0.15)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV41	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.95),o:Cystobasidiales(0.94),f:Cystobasidiaceae(0.94),g:Cystobasidium(0.94),s:Cystobasidium_minutum(0.37)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium
ASV410	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Ramularia(0.86),s:Ramularia_vizellae(0.33)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia
ASV414	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(0.75),f:Mycosphaerellaceae(0.75),g:Ramularia(0.75),s:Ramularia_vizellae(0.75)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV416	k:Fungi(1.00),p:Basidiomycota(0.83),c:Tremellomycetes(0.49),o:Tremellales(0.49),g:Bullera(0.44),s:Bullera_miyagiana(0.42)	+	k:Fungi,p:Basidiomycota
ASV417	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),g:Dioszegia(1.00),s:Dioszegia_zsoltii(0.96)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia,s:Dioszegia_zsoltii
ASV418	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV42	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.99),o:Pleosporales(0.99)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV421	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.80),f:Symmetrosporaceae(0.80),g:Symmetrospora(0.80)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,f:Symmetrosporaceae,g:Symmetrospora
ASV413	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Stachybotryaceae(0.63),g:Alfaria(0.63),s:Alfaria_junci(0.63)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales
ASV423	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Sordariales(0.57),f:Lasiosphaeriaceae(0.46)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV424	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.99),o:Capnodiales(0.66)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes
ASV425	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Bulleribasidiaceae(1.00),g:Vishniacozyma(1.00),s:Vishniacozyma_carnescens(1.00)	-	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_carnescens
ASV426	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.82),o:Tremellales(0.77),f:Tremellaceae(0.76),g:Papiliotrema(0.68),s:Papiliotrema_flavescens(0.68)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes
ASV419	k:Fungi(1.00),p:Basidiomycota(0.89),c:Agaricomycetes(0.38),o:Agaricales(0.16),f:Amanitaceae(0.06),g:Amanita(0.06),s:Amanita_concentrica(0.02)	+	k:Fungi,p:Basidiomycota
ASV428	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(0.99),f:Mycosphaerellaceae(0.92),g:Mycosphaerella(0.34),s:Mycosphaerella_elongata(0.29)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
ASV429	k:Fungi(1.00),p:Ascomycota(1.00),c:Ascomycota_class_incertae_sedis(0.88),o:Ascomycota_order_incertae_sedis(0.88),f:Ascomycota_family_incertae_sedis(0.88),g:Preussia(0.88),s:Preussia_africana(0.44)	+	k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Preussia
ASV433	k:Fungi(1.00),p:Ascomycota(0.96),c:Sordariomycetes(0.87),o:Hypocreales(0.43),f:Nectriaceae(0.17),g:Fusarium(0.15),s:Fusarium_solani(0.07)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes
ASV434	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.64),o:Pleosporales(0.62),f:Corynesporascaceae(0.32),g:Corynespora(0.32),s:Corynespora_cassiicola(0.32)	+	k:Fungi,p:Ascomycota
ASV438	k:Fungi(1.00),p:Glomeromycota(0.46),c:Glomeromycetes(0.46),o:Diversisporales(0.21),f:Acaulosporaceae(0.10),g:Acaulospora(0.10)	+	k:Fungi
ASV435	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Pleosporales(1.00),f:Melanommataceae(0.59),g:Melanomma(0.59),s:Melanomma_fuscidulum(0.59)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales
ASV44	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.89),o:Sordariales(0.82),f:Lasiosphaeriaceae(0.45),g:Podospora(0.23),s:Podospora_pyriformis(0.18)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales
ASV440	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Botryosphaeriales(0.82),f:Botryosphaeriaceae(0.82),g:Dothiora(0.82),s:Dothiora_sp._CA03(0.56)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Botryosphaeriales,f:Botryosphaeriaceae,g:Dothiora
ASV441	k:Fungi(1.00),p:Ascomycota(0.92),c:Sordariomycetes(0.69),o:Hypocreales(0.36),f:Ophiocordycipitaceae(0.18),g:Ophiocordyceps(0.14),s:Ophiocordyceps_rubiginosiperitheciata(0.06)	+	k:Fungi,p:Ascomycota
ASV442	k:Fungi(1.00),p:Ascomycota(1.00)	+	k:Fungi,p:Ascomycota
ASV432	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Pseudocercospora(1.00),s:Pseudocercospora_norchiensis(0.97)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Pseudocercospora,s:Pseudocercospora_norchiensis
ASV443	k:Fungi(1.00),p:Ascomycota(0.99)	+	k:Fungi,p:Ascomycota
ASV444	k:Fungi(1.00),p:Ascomycota(0.98),c:Dothideomycetes(0.78),o:Mycosphaerellales(0.69),f:Mycosphaerellaceae(0.38),g:Passalora(0.12),s:Passalora_fulva(0.08)	+	k:Fungi,p:Ascomycota
ASV439	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Thelephorales(1.00),f:Thelephoraceae(1.00),g:Tomentella(1.00),s:Tomentella_sp.(0.99)	+	k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella_sp.
ASV445	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.97),o:Sordariales(0.97),f:Lasiosphaeriaceae(0.97),g:Podospora(0.95),s:Podospora_glutinans(0.92)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_glutinans
ASV446	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00)	+	k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales
ASV447	k:Fungi(1.00),p:Ascomycota(0.77),c:Sordariomycetes(0.22),o:Hypocreales(0.08),f:Clavicipitaceae(0.03),g:Epichloe(0.03),s:Epichloe_typhina(0.03)	+	k:Fungi
ASV449	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Diaporthales(1.00),f:Valsaceae(1.00),g:Cytospora(1.00),s:Cytospora_sp.(0.77)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Valsaceae,g:Cytospora
ASV450	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(1.00),o:Mycosphaerellales(1.00),f:Mycosphaerellaceae(1.00),g:Cercospora(0.66),s:Cercospora_sp._N_JZG-2013(0.64)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae
ASV451	k:Fungi(1.00),p:Basidiomycota(0.42),c:Agaricomycetes(0.36),o:Agaricales(0.22),f:Amanitaceae(0.06),g:Amanita(0.06),s:Amanita_cf._virginiana(0.05)	+	k:Fungi
ASV453	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Microascales(1.00),f:Microascaceae(1.00)	+	k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae
ASV454	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(0.93),o:Cystofilobasidiales(0.93),g:Cystofilobasidium(0.93),s:Cystofilobasidium_macerans(0.93)	+	k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,g:Cystofilobasidium,s:Cystofilobasidium_macerans
ASV455	k:Fungi(1.00),p:Basidiomycota(1.00),c:Exobasidiomycetes(0.99),o:Exobasidiales(0.99),f:Exobasidiaceae(0.99),g:Exobasidium(0.99),s:Exobasidium_gracile(0.61)	+	k:Fungi,p:Basidiomycota,c:Exobasidiomycetes,o:Exobasidiales,f:Exobasidiaceae,g:Exobasidium
ASV457	k:Fungi(1.00),p:Basidiomycota(0.99),c:Cystobasidiomycetes(0.47),o:Erythrobasidiales(0.31),g:Erythrobasidium(0.17),s:Erythrobasidium_yunnanense(0.17)	+	k:Fungi,p:Basidiomycota
ASV46	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00)	+	k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales
ASV460	k:Fungi(1.00),p:Basidiomycota(0.56),c:Agaricomycetes(0.52),o:Polyporales(0.20),f:Polyporaceae(0.11),g:Trametes(0.04),s:Trametes_hirsuta(0.03)	+	k:Fungi
ASV45	k:Fungi(1.00),p:Ascomycota(1.00),c:Dothideomycetes(0.82),o:Pleosporales(0.82),f:Sporormiaceae(0.81)	+	k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Sporormiaceae
ASV462	k:Fungi(1.00),p:Ascomycota(0.83),c:Leotiomycetes(0.40),o:Helotiales(0.34),f:Orbiliaceae(0.30),g:Orbilia(0.14),s:Orbilia_aprilis(0.07)	+	k:Fungi,p:Ascomycota
ASV463	k:Fungi(1.00),p:Basidiomycota(1.00),c:Cystobasidiomycetes(0.86),o:Erythrobasidiales(0.86),g:Erythrobasidium(0.83),s:Erythrobasidium_yunnanense(0.81)	+	k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Erythrobasidiales,g:Erythrobasidium,s:Erythrobasidium_yunnanense
